,business_id,Japanese,Mexican,Italian,American,Chinese,Thai,Creperies,French
1398,QiuTcA0bKQMCyOFBFJZ58w,False,True,False,False,False,False,False,False
1399,v0byOL8VL6v6muGa1anxFA,False,False,False,False,False,False,False,True
1400,KNTjauGqmib3sG1HWJyKEQ,False,False,False,False,False,False,False,False
1401,vHz2RLtfUMVRPFmd7VBEHA,False,False,False,True,False,False,False,False
1402,1JgaRBX0oiRsvEhHF3ZMjw,False,False,True,True,False,False,False,False
1403,BMAflH82OUIMl2mHtP0MNQ,False,False,False,True,False,False,False,False
1404,e9gaoUQEws5tmQROZodZMg,False,False,False,True,False,False,False,False
1405,rYG3Bbsf3u2P4N4ZxQXyKw,False,False,False,True,False,False,False,False
1406,63Qj5E-GzHJ6vhjhGR4XDw,False,False,False,True,False,False,False,False
1407,jaSowNITPRRCYpPb3_pjdA,False,False,False,True,False,False,False,True
1408,NaZVUOzqk5b-l0mlki-9Og,False,False,False,False,True,True,False,False
1409,xB7bsOpJbnK9nHEZw1ARDg,False,False,False,True,False,False,False,False
1410,UkkIsIYoO0xF2LoysO_upA,False,False,False,False,False,False,False,False
1411,q3SXDX-a-T_DMU2h2CJzcg,False,False,False,True,False,False,False,False
1412,QteBKpZTRa2dJ3u7MLiXww,False,True,False,False,False,False,False,False
1413,6bU4NFkXbdbvnQBDa9-nfQ,False,False,False,False,False,False,False,False
1414,K7fip0nDFFdCC7OCnNOotQ,False,False,True,False,False,False,False,False
1415,z_1n_57ANGutdEnfbWpTGw,False,False,False,False,False,False,False,False
1416,_Kd0kQ8RF70hJ1ykLqCRyQ,False,True,False,False,False,False,False,False
1417,Gml97gSULiA6HFjie01d3Q,False,False,False,True,False,False,False,False
1418,5jTmjxb1X34EfcY1gos4tw,False,False,False,True,False,False,False,False
1419,jLxeBgWhLRbII2ACkgH1Sg,False,False,False,False,False,False,False,True
1420,Tk7qCou7aYv_Z-K3a7NhhA,False,False,False,False,False,False,False,True
1421,Hqs4YNST_ZHbshwyi4bnsQ,False,False,True,True,False,False,False,False
1422,0jtRI7hVMpQHpUVtUy4ITw,False,False,True,True,False,False,False,False
1423,VYNriOotbFZ7Qj_6jwUB5g,False,False,True,False,False,False,False,False
1424,ZBkLGYOvUlmmQvkvp7AHHA,False,False,False,False,False,False,False,False
1425,AES2bv2pf2jIL5c2qVQ33w,False,False,False,True,False,False,False,False
1426,gNhxs9nPUSkVBSSIRQOgaA,False,False,False,False,False,False,False,False
1427,yGCrsq0AYI8WN7goMVLHJA,False,True,False,False,False,False,False,False
1428,oi3FWENKZ5y_bDCpEb8yOw,False,False,False,True,False,False,False,False
1429,k-oXgIdQlBe9rn8rWfRUdw,False,False,False,True,False,False,False,False
1430,SXzJL5egnVXurANcg-G28A,False,False,False,True,False,False,False,False
1431,uILn9EX0WW-AHL6lV8gupA,False,False,False,True,False,False,False,False
1432,K2_zfa7cKbg5klHJYqoWnw,False,False,False,True,False,False,False,False
1433,fcWkZgmzRsm3H4egzSrV_A,False,False,False,False,True,False,False,False
1434,7yYexN1Q5ShE_z1MH2TDTw,False,False,False,False,False,False,False,False
1435,mnU3iGsL55MCWXiWV3AcAQ,False,False,False,False,False,False,False,False
1436,XVjTeFc18ihrT06SU3rnUw,False,False,False,False,False,False,False,True
1437,cW9RVN3x2k8MHc4FGH_4KA,False,False,False,False,False,False,False,False
1438,-Ylpy3VyRWwubf9dysuwjQ,False,False,False,True,False,False,False,False
1439,8Qs6f026h6sU6MAzL7JJjg,False,False,False,False,False,False,False,False
1440,ZAqgv1gply0m_4fHAIffWA,False,True,False,False,False,False,False,False
1441,9Jc3W0aR9Xf2gcHI0rEXsw,False,True,False,True,False,False,False,False
1442,sAZGdlYTp41UWEjHdeZrWg,False,False,False,True,False,False,False,False
1443,5xdKUuu4DbJ71KGbwRXfFg,True,False,False,False,False,False,False,False
1444,7kXrUSjG67NitjRfRFn9cw,False,False,False,False,False,False,False,False
1445,YKVYdzkdGNTHRJvWehY5Og,False,False,False,True,False,False,False,False
1446,CgnHLwWbteqb8qxcZgBLyw,False,False,False,False,False,True,False,False
1447,h7vh4Ai3-W4e1sMKhJUNQw,False,False,False,False,False,False,False,False
1448,w5CSi-An5meLnxjKSFn0wQ,False,False,False,False,False,True,False,False
1449,zCaczzZnQUiduNNFvLa0Gg,False,False,True,False,False,False,False,False
1450,rkVTKhUDO-VtrIu8esB75g,True,False,False,False,True,False,False,False
1451,vtkJXE_Vdz27rWm6mfAw6Q,False,False,False,False,True,False,False,False
1452,liGn7sPOvUuy3kcwbhRkbA,False,False,False,False,True,False,False,False
1453,bgx6gYdktqEoQwBdo5lRbA,False,True,False,False,False,False,False,False
1454,KkgnBZj3jRVjCY2H49JRaw,False,False,True,True,False,False,False,False
1455,cxqW47z7TWaCNVO1ZWXQpw,False,False,False,True,False,False,False,False
1456,pYu6GDIfdK1RfwgUKeeDYg,False,False,False,False,False,False,False,False
1457,rdifwelsxkuUf-tw2O4o1g,False,False,False,False,True,True,False,False
1458,9d36_PI9Fh7kZ-Pybr2QiA,False,False,False,False,False,False,False,True
1459,7NucoWCjPzZyRPjsVR28xQ,False,False,True,True,False,False,False,False
1460,hDL3Q-GNQlOuE04_zWEMJA,False,False,False,False,True,False,False,False
1461,JpPguWEzvNATjUJ48xCj8g,False,False,False,True,False,False,False,False
1462,_Ad2ZKhUl-krJFpaZ1FI8g,False,False,False,False,False,False,False,False
1463,N0CoaG3cBrTGm2ecLYSzqA,False,False,False,False,False,True,False,False
1464,B9hP01A7AT4tQXv_nRozQw,False,False,False,False,False,False,False,False
1465,61pecmfztHO2SLs-WRkwVg,False,False,False,False,False,False,False,False
1466,GJ_bXUPv672YwNg4TneJog,False,True,False,False,True,False,False,False
1467,klsBtNP-vlO3QlfPbAtTzQ,False,False,False,True,False,False,False,False
1468,PlMJAouo0D0ZXHkCDj6eeg,False,False,False,True,False,False,False,False
1469,cfggUk66F01Av4YWZJXcnA,False,False,False,True,False,False,False,False
1470,Z4UQlerXfBH8jv6XcFLeEA,False,False,False,False,False,False,True,True
1471,pcA3DcjbkkQERU1dbsiSow,False,False,False,False,False,False,False,True
1472,HUwzarG0givckxXWTF5lIQ,False,False,False,False,False,False,False,False
1473,WRbBmXMHmdWOkeGp21OoeA,False,False,True,True,False,False,False,False
1474,kDCyqlYcstqnoqnfBRS5Og,False,False,False,True,False,False,False,False
1475,h2RbC1Lu20L1GHim_p24WQ,False,False,False,True,False,False,False,False
1476,LkMtMHVetws5_7QfRjPtlg,True,False,False,False,False,False,False,False
1477,l9bKROPyMVm5cfQXPX09ng,True,False,False,False,False,False,False,False
1478,3uC7Lbc3RgUDTWQlBu4PqQ,False,False,False,False,False,False,False,True
1479,19umlhmVB9O3njIBfRAe8g,False,True,False,False,False,False,False,False
1480,fhoFsFK6TqJOEo30LtXeDA,False,False,False,False,False,False,False,True
1481,JJpoHl5mxJHwbaix71mfyg,False,False,False,True,False,False,False,False
1482,3IwCop28R1_L5jMv6AkL8Q,False,True,False,False,False,False,False,False
1483,EZQESVzkOPs7LwCHVC3Szg,True,False,False,False,False,False,False,False
1484,AA3gAf3qlH6GY9Uw06wUFg,False,False,False,True,False,False,False,False
1485,Z6E2Syzo_IYLIGpI5tSpRg,False,False,False,False,False,False,False,False
1486,Z0YOHYA6YtW131xULbnMzQ,False,False,False,True,False,False,False,False
1487,lvfFosvBuYJ0xOlx09o-1w,False,False,False,False,False,True,False,False
1488,0xzmIBsJQc5eUNLucFrZ0Q,False,False,True,True,False,False,False,False
1489,EbSX56Nddv-AcYlt58m0kg,False,False,True,True,False,False,False,False
1490,8bqhrcvbLe-Hz1jcI0yx3Q,False,False,False,False,False,False,False,False
1491,y8d90Pt16Nip-B5UXWBP-w,False,False,False,True,False,False,False,False
1492,64o_nYvzIKwHFOSYSEm-qw,False,False,True,True,False,False,False,False
1493,PIXl4WvAqjl2w9Lj81zXvQ,False,False,True,True,False,False,False,False
1494,wgxQ7rnkLHcjITD3j6B_OA,False,False,False,False,True,False,False,False
1495,suQugTjSMYMIrK5fAabC_Q,False,True,False,False,False,False,False,False
1496,sN-EtbzAnEI9ilHruasd9w,False,False,False,False,False,False,False,False
1497,_PQ1cKw_ZtKrXNxCMgIeYA,False,True,False,False,False,False,False,False
1498,TN89zi12H1TXgFoELFCE4w,False,False,False,True,False,False,False,False
1499,VIH-XvIPwAh3NqLmDbvZKw,False,False,False,False,False,False,False,False
1500,qGW6A2w5E0rfQV-0f5jrVQ,False,False,False,False,False,False,False,False
1501,YH9louUrRpucqk8tuHQeCQ,False,False,False,False,False,False,False,False
1502,lomynsQfC1dALfxyh-x_iA,False,False,False,True,False,False,False,False
1503,ugIDAeQPfKs9GVBaPUSBkA,True,False,False,False,False,False,False,False
1504,5FiuxRWs-indyk2Y9imkSg,False,False,False,False,True,False,False,False
1505,PmXqq2nFT6oYvgLxLwrFEQ,False,False,False,False,False,False,False,False
1506,gRdBkmXdRqUzDMkcMtt7rQ,False,True,False,False,False,False,False,False
1507,ruWTngdiC68O9la27hvvHw,False,False,False,True,False,False,False,False
1508,gdWy-x5KbCbMrwIwI87mMg,False,False,False,False,False,False,False,False
1509,fB4cb6uvz-QngtYP0fbfAw,True,False,False,False,False,False,False,False
1510,leXt81sCi1dyH1RF7nT3ig,False,True,False,False,False,False,False,False
1511,vLpm63d_fxnbtiZTlbrQDA,False,False,False,False,False,False,False,False
1512,FB4qtiB4--kt_PqPSowJTA,True,False,False,False,False,False,False,False
1513,ChQmxnYLSVIQkL8Ct8z55A,False,False,False,True,False,False,False,False
1514,o0aGMe0ukXSJgd4QefM6cQ,False,False,False,True,False,False,False,False
1515,AedKwfr0VdNj7Xmx70GW6g,False,False,False,True,False,False,False,False
1516,4QmwJBk9VPKyO2DfUeIVWg,False,False,False,True,False,False,False,False
1517,oyvgnAu7mSR5HCr433lTKw,False,False,False,True,False,False,False,False
1518,eRQwgSQD1KyCmJk_PAGOXQ,False,False,False,False,True,True,False,False
1519,nUpz0YiBsOK7ff9k3vUJ3A,False,False,True,True,False,False,False,False
1520,WLX-1Tb0BK9u3374SWxR0w,False,False,False,False,False,True,False,False
1521,C1jQ5CbszJkS_cyWgaRVGQ,True,False,False,False,False,False,False,False
1522,Pjg0ML-Se8fnbWgHHodGYQ,False,True,False,True,False,False,False,False
1523,Cr-ywH3ZjBqCyolXf8BpVA,False,True,False,False,False,False,False,False
1524,ysv6yhVYOoH9Pf7PlMyD0g,False,False,False,True,False,False,False,False
1525,l5NUIeAo6Fk-Vx4nm3Xqfg,False,False,False,False,True,False,False,False
1526,HD4JDFoc_htq5VYESJT8gw,False,False,False,True,False,False,False,False
1527,2IvrdAb6zdxr3ZqplqJHbg,False,True,False,False,False,False,False,False
1528,oDNfrdvMV2Fq0R6vd2XwNw,True,False,False,False,False,False,False,False
1529,EbP8eduNl-aEy2UVfs3zJA,False,False,True,False,False,False,False,False
1530,5pxRAyPz1PrW2amW7yYaxA,False,True,False,False,False,False,False,False
1531,wX1ORSDKPkA5ftE7F6UONw,False,False,False,True,False,False,False,False
1532,brAUHv7Kmxx5nclssCPldA,False,False,False,False,True,False,False,False
1533,OFNXLfKbnsh7zV6Iu3EbyA,False,False,False,True,False,False,False,False
1534,-LzUYsR54hd8cCiYXTquRA,False,False,False,True,False,False,False,False
1535,FfG8twx5K18y268Gp4dSKA,False,False,False,True,False,False,False,False
1536,ZrXYLXcEcDvYYBErmafobg,False,False,False,True,False,False,False,False
1537,UcIrRf2mWgqqlg-HNoDl0A,False,False,False,False,True,False,False,False
1538,wKA2y-F_fPcBDOkpzDB9eQ,False,True,False,False,False,False,False,False
1539,N7yuiiu8jhQ-Fl9Npflreg,False,False,False,False,False,True,False,False
1540,leSGAY3wY0jJl6QzehfP3A,False,False,False,True,False,False,False,False
1541,Yv2hfGhK4-6tkwpmMCOgSw,False,False,False,False,False,False,False,False
1542,Bm8nRUsZ-dK6g2eJLxMTOw,True,False,False,False,False,False,False,False
1543,78TC3sZSYBzBsSJ0z5pyhw,False,False,True,False,False,False,False,True
1544,gV63aLTQ06Nff0GzJ0tcUA,False,False,False,False,False,False,False,True
1545,RsulP7fZ_36iBhElfKFjAg,False,False,False,True,False,False,False,False
1546,VfFHPsPtTW4Mgx0eHDyJiQ,False,False,True,False,False,False,False,False
1547,piJeE_GQxpYE3hvqW__jvA,False,False,False,True,False,False,False,False
1548,7BZ2NdkysVLgWScSEvhILQ,False,False,False,False,True,False,False,False
1549,P4Plzlfm4uJjNmH3wY4W1Q,False,False,False,False,False,False,False,False
1550,tJ9-u9MfpVbX4X2miIJ71w,True,False,False,False,False,False,False,False
1551,Bh3fRjirjRYDl2tufa42UA,False,True,False,False,False,False,False,False
1552,anrLWKAKm3hFLcJpbhEDUg,False,False,False,True,False,False,False,False
1553,DIxgItsSI9QwX9H8lVptYg,True,False,False,False,True,True,False,False
1554,QCCVxVRt1amqv0AaEWSKkg,False,False,True,True,False,False,False,False
1555,ufmokEGxGqEWIdvIVsNg_Q,False,False,False,False,False,False,False,True
1556,q3oJ6bNRV3OoJrwc95GOwg,False,False,False,True,False,False,False,False
1557,7xXaO9deBDh_dd0JQjA-Qg,False,False,False,True,False,False,False,False
1558,1jpYP-JNOEYCMIzP4OlGuQ,False,True,False,False,False,False,False,False
1559,iLlPXAA6NYTgWaG4DgCNEA,False,False,False,False,False,False,False,False
1560,Qf6EnIzKqhXQg4YNkVAqHQ,False,False,False,True,False,False,False,False
1561,8yjGIa9pv2AWaWqxlt4DDA,False,False,False,True,False,False,False,False
1562,fpADWrjAQwJJrBMBdBCvJg,False,False,False,False,False,False,False,False
1563,3m2XZFVraCiqjgLxHi5MdA,False,False,False,True,False,False,False,True
1564,UpW3jyJ3_kTG7oDSflwnMA,False,False,False,False,False,True,False,False
1565,OMUe6NNOFEe0VdAouIqAuA,False,False,True,True,False,False,False,True
1566,4FaRTjXXFdfs1Nn29V9kAg,True,False,False,False,False,False,False,False
1567,B_WggEKFq-ZFNui8CHPYvA,True,True,False,False,False,False,False,False
1568,eDdhZZBHEi-TRWQ2xhRI5g,True,False,False,False,False,False,False,False
1569,O19VReN1I2TBrJsbXUAIJg,False,False,False,False,False,False,False,True
1570,eZcCFV-8X91ZSnmB9807bw,False,False,False,True,False,False,False,False
1571,HyKxWC9PrqlODjO-CBCIZA,False,True,True,True,False,False,False,False
1572,2Xc6cpbFM6bqKkgz6bV9kQ,True,False,False,False,False,False,False,False
1573,R1L4iwkNPwizkJXFIPMxig,False,False,False,True,False,False,False,False
1574,8olG8J91NG_QU92WHG5QfA,False,False,True,True,False,False,False,False
1575,-qYuPncpK8elgD-6Qx3v7A,False,False,False,True,False,False,False,False
1576,TVbVii4EUQt9DG7y698zIw,False,False,False,True,False,False,False,False
1577,Rd11Bosr8JkfoUhZLzpuxg,False,False,False,True,False,False,False,False
1578,-xbQQR_ydEJGqYzHSF4DnQ,False,False,True,True,False,False,False,False
1579,fpM-O9Ul62xizBq9YNO_tQ,False,False,True,False,False,False,False,False
1580,tgXiIcCoKYfg-hm8yLxenQ,False,False,False,False,False,False,False,False
1581,I22wQGTkLFGn6jTOhwoecQ,False,True,False,False,False,False,False,False
1582,vDhifJNAtVFGjqJM5hFQkg,False,False,True,False,False,False,False,False
1583,k9b96JXlNewj36ddrce9Jw,False,True,False,False,False,False,False,False
1584,-P8dGzSVhJi-5oZ-8U2y0w,False,False,False,False,False,False,False,False
1585,kPV1DlXSkcXY5G8r2LLmEA,False,False,False,True,False,False,False,False
1586,A1ZRCrjOMOwQGj2hCYWDEQ,False,False,False,False,False,False,False,False
1587,KSkjE3krqsovBs7iC4x7ng,False,False,False,True,False,False,False,False
1588,4v5ZLpmNn13Mze1w_XfWHw,False,False,False,True,False,False,False,False
1589,haa0u6VwTWBXbIW0mxlSGw,False,False,False,False,True,False,False,False
1590,y2plF1wqtEiOdzArakENfg,False,False,False,False,False,False,False,False
1591,_ixV2SWDy7w8jzEAHp85qA,False,False,False,True,False,False,False,False
1592,jBs2HmEOkqCvdHNnw3N-og,False,False,False,True,False,False,False,False
1593,LZSyWy4IHgXg6QhW2jrBlw,False,False,True,False,False,False,False,False
1594,2XkVexeY_8zyc9nriSElQg,False,True,False,False,False,False,False,False
1595,wPqt3SVl0h3_P3-wW__gYg,False,True,False,False,False,False,False,False
1596,U-zsJM-VN89i3PbaIbKmJw,False,False,False,True,False,False,False,False
1597,AxeQEz3-s9_1TyIo-G7UQw,False,False,False,False,False,True,False,False
1598,UNMBMKI9FjnO9flxPxV-1w,False,False,True,True,False,False,False,False
1599,eJCDUkFa7wl-BHYKZzaTMQ,False,False,True,True,False,False,False,False
1600,TL5Dtfnf-5hYG13lBF9N2A,True,False,False,False,False,False,False,False
1601,-ed0Yc9on37RoIoG2ZgxBA,False,False,False,False,False,True,False,False
1602,1V-mRUpVnIRq6GYymT_uyw,False,True,False,False,False,False,False,False
1603,_8yxceldCT7oe0wJC-yDPA,False,False,False,False,False,True,False,False
1604,3-IoSBy9vRKP2MWZwlf6wA,False,False,False,True,False,False,False,False
1605,igU-mCXzyn-gmwSzJgeMEQ,False,False,True,True,False,False,False,False
1606,vGAJwqvfJLoeHdaM-8eRng,False,False,False,True,False,False,False,False
1607,I2eDD2DK0TjgntEK0KzIbg,False,False,False,False,False,False,False,False
1608,vZLAmpN-hTI3GCT9hlHVUA,False,False,True,False,False,False,False,False
1609,-YWr1wm_NaAlgEf9TZzsMQ,False,False,False,False,True,False,False,False
1610,A_CXVdyJCE6nyxwbd6fNwg,False,False,False,True,False,False,False,False
1611,z0rSmZQz9eEXjg_C3_E5-g,False,False,False,False,False,False,False,True
1612,gw_yg7329SgpEvX5sOpwGw,False,False,False,False,False,False,False,True
1613,7dHYudt6OOIjiaxkSvv3lQ,False,False,False,False,False,False,False,False
1614,L6RxkP8dneVGelDLUhjCug,False,False,False,False,False,False,False,True
1615,rZwq4LBO0p9m9zJ2zSEKNQ,False,False,True,True,False,False,False,False
1616,GI1F8a__wktcfj6YVjTqAA,False,False,False,False,True,False,False,False
1617,YNDxeeRUARbd8GRnscJSvg,False,False,True,False,False,False,False,False
1618,AUOlDSQ8R2wIkN4lQ4kVDg,False,False,False,False,False,False,False,False
1619,VHW4OkWuFyQjb0ggEUgTPg,False,False,False,True,False,False,False,False
1620,KskYqH1Bi7Z_61pH6Om8pg,False,False,False,False,False,True,False,False
1621,gBQH64vIkA-kIDFGM290dw,False,False,False,False,False,False,False,True
1622,eRjcli4nDHRwhByViUz9Ow,False,False,True,True,False,False,False,False
1623,7UFDAX4wLi6ux5otguYldA,False,False,False,True,False,False,False,False
1624,SqVIolLCBmQYyKeai3pCTg,False,False,False,False,False,False,False,False
1625,nl2nsBi9U3sW1R34nF0s0Q,False,True,False,False,False,False,False,False
1626,-ilCufjKjeswCLyIrCtuqQ,False,True,False,False,False,False,False,False
1627,3nf-a84p8LC41_WAIvJPjg,False,False,False,True,False,False,False,False
1628,XBIgiDL_sXYOroaX4ULaUw,False,False,False,False,False,False,False,False
1629,XiN6fI8I3Mzg2nPRJ9ukRQ,False,False,True,True,False,False,False,False
1630,r8hF3kwnZzxTo1IYNcI6rg,False,True,False,False,False,False,False,False
1631,_gMR_YdsMwwKy63-UwjdnA,False,False,False,False,True,False,False,False
1632,Sm2k1ijcnK17Ro5paN2_qQ,False,False,True,True,False,False,False,False
1633,Ipkl7KtlqxCe8bMMkwHwPQ,False,False,False,True,False,False,False,False
1634,0dr1FgqQSEMbaTu9SDqiIg,False,False,False,False,True,False,False,False
1635,Y07qIurPKiUJDnTZWxZN2A,False,False,True,True,False,False,False,False
1636,SwrRrGM-clSCBqC9aZJ1KQ,False,False,False,True,False,False,False,False
1637,l1GJnB9TJgGgEeI4at1M0A,False,True,False,False,False,False,False,False
1638,t5vvlSgoeHF9uY6VkokmSg,False,False,False,False,True,False,False,False
1639,FSnqO-YWUdRb0Xc95nXbvw,False,False,False,False,False,False,False,False
1640,WyZAeMGsjUE7OToI4Jdqfw,False,True,False,False,False,False,False,False
1641,OzcvQqt_copeLRCT2OHrfA,False,True,False,False,False,False,False,False
1642,O7OdYts96d0IgRCGwv_GYQ,False,False,False,False,False,False,False,False
1643,TtqvXhjmXXd0nhibRAbpRg,True,False,False,False,False,False,False,False
1644,R1IeUbdKFS0aC1QZDT1_Dw,False,False,False,False,False,False,False,False
1645,dOGLTIMqqQZn8xxBRsU6CQ,False,False,False,False,True,True,False,False
1646,0wW9PasC8pw8SY7rlY3ZKw,False,False,False,False,False,False,False,False
1647,OUP9dy2eu_-2Mga3DpSFfQ,False,False,True,True,False,False,False,False
1648,iH6heFdMwPXk9GIO6PwUvA,False,False,False,True,False,False,False,False
1649,SEjyjYlMfFFzkHaru6JadA,False,True,False,False,False,False,False,False
1650,dxeu5YQIzw0jOp1cSVkimg,True,False,False,False,False,False,False,False
1651,Lzg7YuoP1SDyg2S5lvBvhg,False,False,False,False,False,False,False,False
1652,PbNKg8t_VNKzxPKydtkFDg,False,False,False,False,False,False,False,False
1653,CO5ofU1HQIBf1KWvb5ysLQ,False,False,False,True,False,False,False,False
1654,c0ZerP3dvw3x2IWXzNKDyQ,False,False,False,True,True,False,False,False
1655,9tLCuUmw3Tlco-tKPGkIWQ,True,False,False,False,False,False,False,False
1656,Jd-XHSl0t0JWotORH0IsSg,False,False,False,True,False,False,False,False
1657,bRR4gsjHv0F_RnRGjQBqlg,False,False,True,False,False,False,False,False
1658,lOQPeguczAueJnLmDUTfGg,False,True,False,False,False,False,False,False
1659,UvF68aNDfzCWQbxO6-647g,False,False,False,False,False,False,False,False
1660,coBLz73uWQp1gbMQGkvM3g,True,False,False,False,False,False,False,False
1661,95TwO5NbFeH7Kz7_OYr1Ig,False,False,False,True,False,False,False,False
1662,7zMwR4FkvTbSGY0vRT5Ljg,False,False,False,True,False,False,False,False
1663,1ME-zOtZ9HApzJUOpR0-vQ,False,True,False,False,False,False,False,False
1664,cbgIpJwmPVI6Zf7nUIXdFw,False,False,False,True,False,False,False,False
1665,vAuzGR-ufeLu3Y_U5UlO_w,False,False,False,False,False,True,False,False
1666,cQzFj5GNz8l_VMJJnW4mLw,False,False,False,True,False,False,False,False
1667,IyrDnrvUKpndj5zIv1KvGQ,False,True,False,True,False,False,False,False
1668,q6Wa5iJwcuBxMpI2kZXUAQ,False,True,False,False,False,False,False,False
1669,OlWWHMKPSroPqnLd1I5ujg,False,False,False,True,False,False,False,False
1670,mXtcO2phv1wYcI_OhL6D9g,False,False,False,False,False,True,False,False
1671,DkZuVzYuylBanEsWK7mNGw,True,False,False,False,False,False,False,False
1672,jO3ikdNbF_TGGv87izTkEg,False,False,True,True,False,False,False,False
1673,1ZnVfS-qP19upP_fwOhZsA,False,False,False,False,True,False,False,False
1674,Md6895ZtS3FA8a0pUaH6nw,False,False,False,True,False,False,False,False
1675,_0x7W6fizaPP76xNBxBLAQ,False,False,False,False,False,False,False,True
1676,OBzPCuDTMBF4xijlnffnDw,False,True,False,False,False,False,False,False
1677,RVt3dKDevhEs0gVMYeL6_w,False,False,False,False,False,False,False,False
1678,hrNIDao4XnOhrv7aaFehTg,False,False,True,True,False,False,False,False
1679,yLiaMaJFq03JxXPk4puloQ,False,False,False,False,False,False,False,False
1680,tWasMHaS6ZD-xRhevpoqkw,False,False,False,True,False,False,False,False
1681,VYOtofDcgJIV5-vPUd4sZA,False,False,False,True,False,False,False,False
1682,lsLelczQjIZLHVt2-e44lA,False,False,False,True,False,False,False,False
1683,PDIh1lVtKlUqPJROXYJQvQ,False,False,False,True,False,False,False,False
1684,F5BCXUpQpCRPeFmWnQmSJA,False,False,True,False,False,False,False,False
1685,ostVuyoxxQiP3Qik_L7nPA,False,False,False,True,False,False,False,False
1686,_e5KDltp_0XNkylTYR1V2w,False,False,False,False,False,False,False,False
1687,QZgtObG3H57Ev5FnjoGjFg,False,False,False,False,False,False,False,False
1688,1UdRVfBlE3unETOu7BDCvw,True,False,False,False,False,False,False,False
1689,ghVhlFpNhfBwWDFGSlt2JA,True,False,False,False,False,False,False,False
1690,igHYkXZMLAc9UdV5VnR_AA,False,False,False,False,False,False,False,False
1691,lUSAupdaVSoEaUO63RdPZA,False,False,False,False,True,False,False,False
1692,TdoLDxiqDKbk_lmni5nu6A,False,True,False,False,False,False,False,False
1693,CVKOPzBVOj3_apFUmZ9ZWw,False,False,False,False,False,False,False,False
1694,Gud0G5LL9vFOOHjvyEIlTQ,False,True,False,False,False,False,False,False
1695,uHUcYpGlcdlu5m7oiZGY6w,False,False,False,False,False,False,False,False
1696,5JNvfPfd6mcpwNoekzqBow,True,False,False,False,False,False,False,False
1697,KpEgsQz0eCQfL7kfkZ8QeA,False,False,False,False,False,False,False,True
1698,HnbkGxUs7oWKYDeB-Pk82Q,False,False,True,False,False,False,False,False
1699,NqYttaW7CjJjhCN3Q1n-aQ,False,True,False,False,False,False,False,False
1700,tjYHsz4ydS6GuBSv-uifQA,True,False,False,False,False,False,False,False
1701,UT6L3b7Zll_nvRidijiDSA,False,False,False,True,False,False,False,False
1702,0c6PQILCLwRZ8FIB4AEsGw,False,False,False,False,True,False,False,False
1703,2_qLxCT0jHM8Xqk6PEwrBw,False,False,False,True,False,False,False,False
1704,VaKXUpmWTTWDKbpJ3aQdMw,False,False,False,True,False,False,False,False
1705,6hsXF2bRmrstSmwuHwI-kw,False,False,False,False,False,True,False,False
1706,vbVJzKDhHlhMnKRpES5QzQ,False,False,False,False,True,False,False,False
1707,UAEoomKQwpiFhaJSzrboQA,False,False,False,False,False,False,False,False
1708,JsCKeWHA8n_5mFQ3F6t4UA,False,True,False,False,False,False,False,False
1709,7ibuDLfx8gEhESAufYIySw,True,False,False,False,False,False,False,False
1710,ZyOLevFrV7Vxi0OOS3lf-w,False,False,False,True,False,False,False,False
1711,DiCWSyoaBkIpOVUdIO7Jlg,False,False,False,False,True,True,False,False
1712,Z3owSx_4NJerX08DO5FOtA,False,False,False,True,False,False,False,False
1713,khXRwuslAgvZ8PkqCgiBKw,False,False,False,True,False,False,False,False
1714,YYzHvjD16a8Vn6AeaWBKJg,True,False,False,False,False,False,False,False
1715,xiAiahsdBfTxYCFfvZmMfQ,False,False,False,True,False,False,False,False
1716,3LQhD2j97GuVIDAciQzX2Q,False,False,False,False,False,False,False,False
1717,CiYLq33nAyghFkUR15pP-Q,False,True,False,False,False,False,False,False
1718,So132GP_uy3XbGs0KNyzyw,False,False,True,True,False,False,False,False
1719,rbH0HuTcBvZBbiAnqufRqQ,False,True,False,False,False,False,False,False
1720,oJZNHz5UUVUgrZwVBVlpYw,False,False,False,False,False,False,False,True
1721,BjrKNWhtQkedHw8hP_0Bjg,True,False,False,False,False,False,False,False
1722,fQt4D34vcJNtEf8Q4zte3w,True,False,False,False,False,False,False,False
1723,-OEIW0dO96-492qa_luxaw,False,False,False,True,False,False,False,False
1724,t6ZIBNrQjvtwor8W-u3sUg,True,False,True,False,True,False,False,False
1725,wlQCPszSqUi2xpGqZsWjLA,False,False,False,True,False,False,False,False
1726,aghOCY7m-I_8tNA9FnRcjg,False,False,False,False,True,False,False,False
1727,zblKqBFWq7HMACwacMpzig,False,False,False,True,False,False,False,False
1728,YJJeB-cVzLuyn1FfJxpS5g,False,False,False,False,True,False,False,False
1729,FuNMqkKUGzDnX4XJcJee4Q,False,False,False,True,False,False,False,False
1730,5Dccw539NNtnyCgTu5ed5A,False,False,False,False,True,True,False,False
1731,nbQH8MXjxqsDzHRNTZ8esQ,True,False,False,False,False,False,False,False
1732,ZtsnwjxjzMUI6tDZNrJUeA,False,False,False,True,False,False,False,False
1733,PqenTClWPJVxw0_XWr5WHg,True,False,False,False,False,True,False,False
1734,I6EDDi4-Eq_XlFghcDCUhw,False,False,False,False,False,False,False,False
